总车型,车型1,款式年份,卖家报价(万),新车指导价(万),上牌时间,公里数,上牌城市,排放标准,变速箱1,服务费,厂商,级别,发动机,变速箱详情,车身结构,长宽高,轴承,行李容积,整备质量,排量,进气形式,气缸,最大马力,最大扭矩,燃料类型,燃油标号,供油方式,排放标准,驱动方式,助力类型,前悬挂类型,后悬挂类型,前制动类型,后制动类型,驻车制动类型,前轮胎规格,后轮胎规格,主副驾驶安全气囊,前后排侧气囊,前后排头部气囊,胎压检测,车内中控锁,儿童座椅接口,无钥匙启动系统,防抱死系统,车身稳定控制,电动天窗,全景天窗,电动吸合门,感应后备箱,感应雨刷,前后电动车窗,后视镜电动调节,后视镜电动调节,后视镜加热,多功能方向盘,定速巡航,空调,自动空调,GPS导航,倒车雷达,倒车影像系统,真皮座椅,前后排座椅加热,事故排查,泡水排查,火烧排查,机舱项,底盘悬架项,安全系统,外部配置,内部配置,灯光系统,高科技配置,随车工具,仪表台指示灯,发动机状态,变速箱及转向,缺陷项检测,漆面修复检测,钣金修复检测,外观件更换检测 
福特福克斯 2013款 两厢经典 1.8L 手动百万纪念版,福特福克斯,2013款,5.30,11.40,2013-10,3.7万公里,南京,国四,手动,3500元（车价x4%，最低3500元） ,长安福特,紧凑型车,1.8L 124马力 L4,5档手动变速箱(MT),5门5座两厢车,4342/1840/1500,2640,385-12,1321,1.8,自然吸气,L4,124,161,汽油,92号,多点电喷,国四,,电子液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,195/65 R15,195/65 R15,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,无,标配,标配/标配,标配,无,无,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2
比亚迪S6 2013款 劲悦版 2.0L 手动尊贵型 5座,比亚迪S6,2013款,4.27,10.80,2012-01,6.18万公里,南京,国四,手动,3500元（车价x4%，最低3500元） ,比亚迪,中型SUV,2.0L 140马力 L4,5档手动变速箱(MT),5门5座SUV,4810/1855/1725,2720,1084-2,1620,2.0,自然吸气,L4,140,186,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,225/65 R17,225/65 R17,正常/正常,正常/无,正常/正常,无,标配,标配,标配,标配,无,标配,无,无,无,无,标配,标配/标配,标配,标配,标配,无,标配,标配,标配,标配,标配,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,5,0
奔腾B50 2012款 1.6L 手动时尚型,奔腾B50,2012款,4.00,10.20,2012-12,2.91万公里,南京,国四,手动,3500元（车价x4%，最低3500元） ,一汽奔腾,紧凑型车,1.6L 103马力 L4,5档手动变速箱(MT),4门5座三厢车,4600/1785/1435,2675,450,-,1.6,自然吸气,L4,103,145,汽油,92号,多点电喷,国四,,机械液压助力,双横臂式独立悬架带横向稳定杆,多连杆独立悬架,通风盘式,盘式,-,195/65 R15,195/65 R15,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,无,标配/标配,标配,标配,标配,无,标配,标配,加装,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0
别克凯越 2011款 1.6LX-MT,别克凯越,2011款,3.95,10.80,2011-09,5万公里,南京,国四,手动,3500元（车价x4%，最低3500元） ,上汽通用别克,紧凑型车,1.6L 110马力 L4,5档手动变速箱(MT),4门5座三厢车,4515/1725/1445,2600,405,1250,1.6,自然吸气,L4,110,146,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,双连杆独立悬架,通风盘式,盘式,-,185/65 R14,185/65 R14,正常/正常,无/无,无/无,无,标配,无,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,加装,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,2
雪佛兰科鲁兹 2012款 1.6L SE MT,雪佛兰科鲁兹,2012款,5.00,13.00,2012-09,4.8万公里,南京,国四,手动,3500元（车价x4%，最低3500元） ,上汽通用雪佛兰,紧凑型车,1.6L 117马力 L4,5档手动变速箱(MT),4门5座三厢车,4598/1797/1477,2685,400,1360,1.6,自然吸气,L4,117,150,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,205/60 R16,205/60 R16,正常/正常,正常/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,1
标致308 2013款 1.6L 手动优尚型,标致308,2013款,5.50,11.50,2014-01,3.7万公里,南京,国四,手动,3500元（车价x4%，最低3500元） ,东风标致,紧凑型车,1.6L 117马力 L4,5档手动变速箱(MT),4门5座三厢车,4558/1805/1505,2612,565,1325,1.6,自然吸气,L4,117,150,汽油,92号,多点电喷,国四,,电子液压助力,麦弗逊式独立悬架,可变形横梁式，带横向稳定杆,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0
日产轩逸 2009款 1.6XL 自动豪华天窗版,日产轩逸,2009款,5.98,15.80,2010-12,6.6万公里,南京,国四,自动,3500元（车价x4%，最低3500元） ,东风日产,紧凑型车,1.6L 117马力 L4,4档自动变速箱(AT),4门5座三厢车,4665/1700/1510,2700,504,1220,1.6,自然吸气,L4,117,153,汽油,92号,多点电喷,国四,,电子液压助力,麦弗逊式独立悬架,带稳定杆扭力梁式后悬架,通风盘式,盘式,-,195/60 R16,195/60 R16,正常/正常,无/无,无/无,无,标配,无,标配,标配,无,标配,无,无,无,无,无,标配/标配,标配,标配,无,无,标配,标配,加装,标配,加装,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,0
雪铁龙世嘉 2011款 三厢 2.0L 手动锐尚型,雪铁龙世嘉,2011款,3.60,12.90,2011-09,5.9万公里,南京,国四,手动,3500元（车价x4%，最低3500元） ,东风雪铁龙,紧凑型车,2.0L 147马力 L4,5档手动变速箱(MT),4门5座三厢车,4556/1773/1486,2610,481,1328,2.0,自然吸气,L4,147,200,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,可变形横梁式，带横向稳定杆,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,无/无,无/无,无,标配,无,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,标配,标配,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0
荣威550 2010款 550D 1.8T 手动品逸版,荣威550,2010款,3.70,16.80,2010-08,13万公里,南京,国四,手动,3500元（车价x4%，最低3500元） ,上汽集团,紧凑型车,1.8T 160马力 L4,5档手动变速箱(MT),4门5座三厢车,4624/1827/1480,2705,452,-,1.8,涡轮增压,L4,160,215,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,通风盘式,-,215/50 R17,215/50 R17,正常/正常,无/无,无/无,标配,标配,标配,无,标配,标配,标配,无,无,无,无,无,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,加装,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,2,0
比亚迪S6 2013款 劲悦版 2.0L 手动豪华型 5座,比亚迪S6,2013款,4.00,8.70,2012-05,6.9万公里,南京,国四,手动,3500元（车价x4%，最低3500元） ,比亚迪,中型SUV,2.0L 140马力 L4,5档手动变速箱(MT),5门5座SUV,4810/1855/1680,2720,1084-2,1620,2.0,自然吸气,L4,140,186,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,225/65 R17,225/65 R17,正常/正常,无/无,无/无,无,标配,标配,标配,标配,无,无,无,无,无,无,标配,标配/标配,标配,标配,标配,无,标配,标配,无,加装,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0
Smartsmart fortwo 2012款 1.0 MHD 硬顶激情版,Smartsmart,fortwo,7.00,15.00,2014-01,2.9万公里,南京,国四,自动,3500元（车价x4%，最低3500元） ,smart,微型车,1.0L 70马力 L3,5档机械式自动变速箱(AMT),3门2座两厢车,2695/1559/1565,1867,220-34,750,1.0,自然吸气,L3,70,92,汽油,95号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,盘式,鼓式,-,155/60 R15,175/55 R15,正常/正常,正常/无,正常/无,无,标配,无,无,标配,标配,无,标配,无,无,无,标配,标配/无,标配,标配,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0
大众朗逸 2013款 改款经典 1.6L 自动舒适版,大众朗逸,2013款,8.70,15.00,2014-05,6.3万公里,南京,国四,自动,3500元（车价x4%，最低3500元） ,上汽大众,紧凑型车,1.6L 110马力 L4,6档手自一体变速箱(AT),4门5座三厢车,4605/1765/1460,2610,478,-,1.6,自然吸气,L4,110,155,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,正常/无,无/无,标配,标配,标配,无,标配,标配,标配,无,无,无,无,无,标配/标配,标配,标配,无,无,标配,无,加装,标配,加装,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
大众朗逸 2013款 经典 1.6L 手动风尚版,大众朗逸,2013款,6.20,11.70,2014-02,4.3万公里,南京,国四,手动,3500元（车价x4%，最低3500元） ,上汽大众,紧凑型车,1.6L 105马力 L4,5档手动变速箱(MT),4门5座三厢车,4608/1743/1465,2610,472,1245,1.6,自然吸气,L4,105,155,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,195/65 R15,195/65 R15,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,加装,无,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1
福特福克斯 2011款 两厢 1.8L 手动舒适型,福特福克斯,2011款,4.00,12.50,2011-07,8.3万公里,南京,国四,手动,3500元（车价x4%，最低3500元） ,长安福特,紧凑型车,1.8L 124马力 L4,5档手动变速箱(MT),5门5座两厢车,4342/1840/1500,2640,385-12,1321,1.8,自然吸气,L4,124,161,汽油,92号,多点电喷,国四,,电子液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,195/65 R15,195/65 R15,正常/正常,正常/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,无,标配,标配/标配,标配,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0
福特福克斯 2012款 三厢 1.6L 手动舒适型,福特福克斯,2012款,5.80,13.00,2012-09,5.2万公里,南京,国四,手动,3500元（车价x4%，最低3500元） ,长安福特,紧凑型车,1.6L 125马力 L4,5档手动变速箱(MT),4门5座三厢车,4534/1823/1483,2648,530,1286,1.6,自然吸气,L4,125,159,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,205/60 R16,205/60 R16,正常/正常,正常/无,无/无,无,标配,标配,无,标配,标配,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1
福特福克斯 2012款 两厢经典 1.8L 自动基本型,福特福克斯,2012款,5.50,11.90,2013-02,6.6万公里,南京,国四,自动,3500元（车价x4%，最低3500元） ,长安福特,紧凑型车,1.8L 124马力 L4,4档手自一体变速箱(AT),5门5座两厢车,4342/1840/1500,2640,385-12,1330,1.8,自然吸气,L4,124,161,汽油,92号,多点电喷,国四,,电子液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,195/65 R15,195/65 R15,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,标配,标配/标配,标配,无,无,无,标配,无,无,加装,无,加装,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,0
铃木奥拓 2013款 1.0L 手动舒适型,铃木奥拓,2013款,2.60,5.00,2013-12,4.1万公里,南京,国四,手动,3000元（车价x4%，最低3000元） ,长安铃木,微型车,1.0L 71马力 L3,5档手动变速箱(MT),5门5座两厢车,3570/1600/1470,2360,129-36,890,1.0,自然吸气,L3,71,92,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,鼓式,-,155/65 R14,155/65 R14,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,无,标配/无,无,无,无,无,标配,无,无,无,加装,无,无/无,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
Smartsmart fortwo 2012款 1.0 MHD 硬顶激情版,Smartsmart,fortwo,7.20,15.00,2014-06,2.09万公里,南京,国四,自动,3500元（车价x4%，最低3500元） ,smart,微型车,1.0L 70马力 L3,5档机械式自动变速箱(AMT),3门2座两厢车,2695/1559/1565,1867,220-34,750,1.0,自然吸气,L3,70,92,汽油,95号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,盘式,鼓式,-,155/60 R15,175/55 R15,正常/正常,正常/无,正常/无,无,标配,无,无,标配,标配,无,标配,无,无,无,标配,标配/无,标配,标配,无,无,标配,无,无,加装,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0
雪佛兰科鲁兹 2009款 1.8L SE AT,雪佛兰科鲁兹,2009款,4.98,14.60,2010-07,6.7万公里,南京,国四,自动,3500元（车价x4%，最低3500元） ,上汽通用雪佛兰,紧凑型车,1.8L 143马力 L4,6档手自一体变速箱(AT),4门5座三厢车,4598/1797/1477,2685,400,1425,1.8,自然吸气,L4,143,177,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,205/60 R16,205/60 R16,正常/正常,正常/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1
日产阳光 2011款 1.5XE CVT舒适版,日产阳光,2011款,4.89,10.10,2012-10,3.39万公里,南京,国四,自动,3500元（车价x4%，最低3500元） ,东风日产,紧凑型车,1.5L 112马力 L4,无级变速档无级变速箱(CVT),4门5座三厢车,4426/1696/1517,2600,490,1041,1.5,自然吸气,L4,112,139,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,185/65 R15,185/65 R15,正常/正常,正常/正常,正常/正常,无,无,无,无,无,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,加装,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0
福特嘉年华 2011款 两厢 1.5L 自动时尚型,福特嘉年华,2011款,4.40,10.60,2012-05,6万公里,南京,国四,自动,3500元（车价x4%，最低3500元） ,长安福特,小型车,1.5L 103马力 L4,4档手自一体变速箱(AT),5门5座两厢车,3950/1722/1467,2490,270,1120,1.5,自然吸气,L4,103,138,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,鼓式,-,185/55 R15,185/55 R15,正常/正常,正常/正常,正常/正常,无,标配,标配,无,标配,无,无,无,无,无,无,标配,标配/标配,标配,无,无,无,标配,无,无,加装,无,无,无/无,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,4,2
长安商用欧诺 2012款 1.3L标准型,长安商用欧诺,2012款,2.19,5.40,2012-12,5万公里,南京,国四,手动,3000元（车价x4%，最低3000元） ,长安汽车,微面,1.3L 92马力 L4,5档手动变速箱(MT),客车,4360/1685/1820,2750,-,1235,1.3,自然吸气,L4,92,120,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬挂,钢板弹簧,通风盘式,鼓式,-,185/70 R14,185/70 R14,无/无,无/无,无/无,无,标配,无,无,无,无,无,无,无,无,无,无,标配/无,无,无,无,无,无,无,无,无,无,无,无/无,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0
雪佛兰科鲁兹 2009款 1.6L SE MT,雪佛兰科鲁兹,2009款,3.80,13.00,2009-07,5.8万公里,南京,国四,手动,3500元（车价x4%，最低3500元） ,上汽通用雪佛兰,紧凑型车,1.6L 117马力 L4,5档手动变速箱(MT),4门5座三厢车,4598/1797/1477,2685,400,1360,1.6,自然吸气,L4,117,150,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,205/60 R16,205/60 R16,正常/正常,正常/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,0
MG6 2012款 掀背 1.8L 自动驾值版,MG6,2012款,6.70,15.10,2012-04,4.15万公里,南京,国四,自动,3500元（车价x4%，最低3500元） ,上汽集团,紧凑型车,1.8L 133马力 L4,5档手自一体变速箱(AT),5门5座掀背车,4653/1827/1478,2705,429-13,-,1.8,自然吸气,L4,133,170,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,通风盘式,-,215/55 R16,215/55 R16,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,无,标配,标配/标配,标配,标配,标配,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,0
起亚赛拉图 2010款 1.6L MT GL,起亚赛拉图,2010款,3.10,9.70,2011-03,10.05万公里,南京,国四,手动,3500元（车价x4%，最低3500元） ,东风悦达起亚,紧凑型车,1.6L 112马力 L4,5档手动变速箱(MT),4门5座三厢车,4500/1735/1470,2610,-,1235,1.6,自然吸气,L4,112,145,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,双连杆独立悬架,盘式,盘式,-,195/60 R15,195/60 R15,正常/正常,无/无,无/无,无,标配,无,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2
标致408 2013款 2.0L 自动豪华版,标致408,2013款,7.80,17.10,2014-03,7.1万公里,南京,国四,自动,3500元（车价x4%，最低3500元） ,东风标致,紧凑型车,2.0L 147马力 L4,6档手自一体变速箱(AT),4门5座三厢车,4688/1815/1525,2710,562,1450,2.0,自然吸气,L4,147,200,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,215/50 R17,215/50 R17,正常/正常,正常/无,正常/正常,无,标配,标配,无,标配,标配,标配,无,无,无,标配,无,标配/标配,标配,标配,标配,无,标配,标配,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
现代名图 2014款 1.8L 自动智能型GLS,现代名图,2014款,9.80,16.30,2014-11,7.18万公里,南京,国四,自动,3920元（车价x4%，最低3500元） ,北京现代,中型车,1.8L 143马力 L4,6档手自一体变速箱(AT),4门5座三厢车,4710/1820/1470,2770,526,1421,1.8,自然吸气,L4,143,176,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,205/60 R16,205/60 R16,正常/正常,无/无,无/无,无,标配,标配,标配,标配,无,标配,标配,无,无,无,无,标配/标配,标配,无,标配,标配,标配,标配,加装,标配,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0
别克昂科拉 2013款 1.4T 自动两驱精英型,别克昂科拉,2013款,8.80,17.40,2014-01,6.52万公里,南京,国四,自动,3520元（车价x4%，最低3500元） ,上汽通用别克,小型SUV,1.4T 140马力 L4,6档手自一体变速箱(AT),5门5座SUV,4278/1774/1646,2555,356-13,1420,1.4,涡轮增压,L4,140,200,汽油,92号,多点电喷,国四,-,电动助力,麦弗逊式独立悬架,复合扭力梁式非独立悬架,通风盘式,盘式,-,215/55 R18,215/55 R18,正常/正常,正常/无,无/无,无,标配,标配,无,标配,标配,标配,无,无,无,无,标配,标配/标配,标配,无,无,无,标配,无,加装,无,加装,无,无/无,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,5,1,1
雪佛兰科鲁兹 2009款 1.6L SE MT,雪佛兰科鲁兹,2009款,4.00,13.00,2010-10,8.2万公里,南京,国四,手动,3500元（车价x4%，最低3500元） ,上汽通用雪佛兰,紧凑型车,1.6L 117马力 L4,5档手动变速箱(MT),4门5座三厢车,4598/1797/1477,2685,400,1360,1.6,自然吸气,L4,117,150,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,205/60 R16,205/60 R16,正常/正常,正常/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,0
大众朗逸 2013款 1.4TSI DSG舒适版,大众朗逸,2013款,8.20,16.10,2013-03,8.86万公里,南京,国四,自动,3500元（车价x4%，最低3500元） ,上汽大众,紧凑型车,1.4T 131马力 L4,7档双离合变速箱(DCT),4门5座三厢车,4605/1765/1460,2610,478,1325,1.4,涡轮增压,L4,131,220,汽油,95号,直喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,正常/无,无/无,标配,标配,标配,无,标配,标配,标配,无,无,无,无,无,标配/标配,标配,标配,无,无,标配,无,无,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,1
别克凯越 2013款 1.5L 自动经典型,别克凯越,2013款,5.95,11.10,2014-07,1.84万公里,南京,国四,自动,3500元（车价x4%，最低3500元） ,上汽通用别克,紧凑型车,1.5L 113马力 L4,6档手自一体变速箱(AT),4门5座三厢车,4515/1725/1445,2600,405,1230,1.5,自然吸气,L4,113,141,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,双连杆独立悬架,通风盘式,盘式,-,185/65 R14,185/65 R14,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,无,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0
