总车型,车型1,款式年份,卖家报价(万),新车指导价(万),上牌时间,公里数,上牌城市,排放标准,变速箱1,服务费,厂商,级别,发动机,变速箱详情,车身结构,长宽高,轴承,行李容积,整备质量,排量,进气形式,气缸,最大马力,最大扭矩,燃料类型,燃油标号,供油方式,排放标准,驱动方式,助力类型,前悬挂类型,后悬挂类型,前制动类型,后制动类型,驻车制动类型,前轮胎规格,后轮胎规格,主副驾驶安全气囊,前后排侧气囊,前后排头部气囊,胎压检测,车内中控锁,儿童座椅接口,无钥匙启动系统,防抱死系统,车身稳定控制,电动天窗,全景天窗,电动吸合门,感应后备箱,感应雨刷,前后电动车窗,后视镜电动调节,后视镜电动调节,后视镜加热,多功能方向盘,定速巡航,空调,自动空调,GPS导航,倒车雷达,倒车影像系统,真皮座椅,前后排座椅加热,事故排查,泡水排查,火烧排查,机舱项,底盘悬架项,安全系统,外部配置,内部配置,灯光系统,高科技配置,随车工具,仪表台指示灯,发动机状态,变速箱及转向,缺陷项检测,漆面修复检测,钣金修复检测,外观件更换检测 
长安奔奔i 2008款 1.3L 手动豪华型,长安奔奔i,2008款,0.60,5.10,2009-12,13.67万公里,成都,国三,手动,2500元（车价x4%，最低2500元） ,长安汽车,微型车,1.3L 86马力 L4,5档手动变速箱(MT),5门5座两厢车,3525/1650/1550,2365,-,1000,1.3,自然吸气,L4,86,110,汽油,92号,多点电喷,国三,,电子电传助力,麦弗逊式独立悬架,螺旋弹簧非独立悬架,盘式,鼓式,-,165/60 R14,165/60 R14,无/无,无/无,无/无,无,标配,无,无,无,无,无,无,无,无,无,无,标配/加装,无,无,无,无,标配,无,无,加装,无,加装,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
三菱劲炫ASX 2013款 1.6L 手动两驱标准版,三菱劲炫ASX,2013款,6.70,11.90,2014-09,5.23万公里,成都,国四,手动,3500元（车价x4%，最低3500元） ,广汽三菱,紧凑型SUV,1.6L 124马力 L4,5档手动变速箱(MT),5门5座SUV,4295/1770/1615,2670,384-11,1305,1.6,自然吸气,L4,124,149,汽油,92号,多点电喷,国四,-,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,215/65 R16,215/65 R16,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,标配,标配/标配,标配,无,标配,无,标配,无,加装,无,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0
铃木奥拓 2009款 1.0L 手动舒适型,铃木奥拓,2009款,1.50,4.90,2011-11,7.98万公里,成都,国四,手动,3000元（车价x4%，最低3000元） ,长安铃木,微型车,1.0L 71马力 L3,5档手动变速箱(MT),5门5座两厢车,3500/1600/1470,2360,129-36,890,1.0,自然吸气,L3,71,92,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,鼓式,-,155/65 R14,155/65 R14,正常/正常,无/无,无/无,无,标配,无,无,标配,无,无,无,无,无,无,无,标配/无,无,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,0
铃木启悦 2015款 1.6L 自动乐享型,铃木启悦,2015款,7.50,11.20,2015-04,6.65万公里,成都,国四,自动,3500元（车价x4%，最低3500元） ,长安铃木,紧凑型车,1.6L 122马力 L4,6档手自一体变速箱(AT),4门5座三厢车,4545/1730/1475,2650,495,1120,1.6,自然吸气,L4,122,158,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,205/50 R16,205/50 R16,正常/正常,正常/无,正常/正常,无,标配,标配,标配,标配,标配,标配,无,无,无,无,无,标配/标配,标配,无,标配,无,标配,无,加装,标配,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
标致206 2007款 1.4L 手动跃动版,标致206,2007款,1.48,8.60,2007-09,12.55万公里,成都,国三,手动,3000元（车价x4%，最低3000元） ,东风标致,小型车,1.4L 76马力 L4,5档手动变速箱(MT),5门5座两厢车,3873/1673/1435,2443,245-11,1050,1.4,自然吸气,L4,76,120,汽油,92号,多点电喷,国三,,机械液压助力,麦弗逊式独立悬架,纵向摆臂独立悬架带横向稳定杆,盘式,鼓式,-,185/65 R14,185/65 R14,正常/正常,无/无,无/无,无,标配,无,无,标配,无,无,无,无,无,无,标配,标配/无,无,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,0
斯柯达晶锐 2014款 1.4L 手动晶致版,斯柯达晶锐,2014款,4.80,8.60,2015-02,4.01万公里,成都,国四,手动,3500元（车价x4%，最低3500元） ,上汽斯柯达,小型车,1.4L 86马力 L4,5档手动变速箱(MT),5门5座两厢车,4003/1642/1500,2465,300-11,1100,1.4,自然吸气,L4,86,132,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架+横向稳定杆,扭力梁式非独立悬架,通风盘式,鼓式,-,185/65 R14,185/65 R14,正常/正常,无/无,无/无,无,无,标配,无,标配,无,无,无,无,无,无,标配,标配/标配,标配,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
五菱荣光 2011款 1.2L基本型,五菱荣光,2011款,1.48,4.40,2011-07,6.99万公里,成都,国四,手动,3000元（车价x4%，最低3000元） ,上汽通用五菱,微面,1.2L 84马力 L4,5档手动变速箱(MT),客车,3995/1620/1900,2700,-,1150,1.2,自然吸气,L4,84,112,汽油,92号,多点电喷,国四,,无助力,麦弗逊式独立悬挂,纵置钢板弹簧,盘式,鼓式,-,175/70 R14,175/70 R14,无/无,无/无,无/无,无,无,无,无,无,无,无,无,无,无,无,无,无/无,无,无,无,无,加装,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,4,0
现代瑞纳 2010款 三厢 1.4L 手动舒适型GS,现代瑞纳,2010款,4.30,8.60,2013-05,5.02万公里,成都,国四,手动,3500元（车价x4%，最低3500元） ,北京现代,小型车,1.4L 107马力 L4,5档手动变速箱(MT),4门5座三厢车,4340/1700/1460,2570,454,1030,1.4,自然吸气,L4,107,135,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,鼓式,-,175/70 R14,175/70 R14,正常/正常,无/无,无/无,无,标配,无,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,2
大众POLO 2009款 劲情 1.4L 自动舒尚版,大众POLO,2009款,3.80,11.20,2009-09,6.38万公里,成都,国四,自动,3500元（车价x4%，最低3500元） ,上汽大众,小型车,1.4L 86马力 L4,6档手自一体变速箱(AT),5门5座两厢车,3916/1650/1465,2460,250,1168,1.4,自然吸气,L4,86,130,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,非独立非驱动桥,通风盘式,鼓式,-,185/60 R14,185/60 R14,正常/正常,正常/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,标配,标配/标配,标配,标配,无,无,标配,无,无,标配,无,无,无/无,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1
现代索纳塔八 2013款 2.0L 自动尊贵版,现代索纳塔八,2013款,9.80,21.60,2013-09,10.4万公里,成都,国四,自动,3920元（车价x4%，最低3500元） ,北京现代,中型车,2.0L 162马力 L4,6档手自一体变速箱(AT),4门5座三厢车,4820/1835/1475,2795,523,-,2.0,自然吸气,L4,162,194,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,215/55 R17,215/55 R17,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,标配,无,无,无,无,标配/标配,标配,标配,标配,无,标配,标配,标配,标配,标配,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,1
现代ix35 2010款 2.0L 自动两驱精英版GLS,现代ix35,2010款,9.28,21.30,2011-04,8.4万公里,成都,国四,自动,3712元（车价x4%，最低3500元） ,北京现代,紧凑型SUV,2.0L 163马力 L4,6档手自一体变速箱(AT),5门5座SUV,4420/1820/1690,2640,465-14,-,2.0,自然吸气,L4,163,194,汽油,92号,多点电喷,国四,-,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,225/60 R17,225/60 R17,正常/正常,正常/无,无/无,无,标配,标配,标配,标配,标配,标配,无,无,无,无,标配,标配/标配,标配,无,标配,标配,标配,标配,加装,标配,加装,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
双龙路帝 2014款 2.0T 柴油两驱精英导航版,双龙路帝,2014款,13.20,23.90,2014-06,9.25万公里,成都,国四,自动,5280元（车价x4%，最低3500元） ,双龙汽车,MPV,2.0T 155马力 L4,5档手自一体变速箱(AT),5门7座MPV,5130/1915/1850,3000,-,2064,2.0,涡轮增压,L4,155,360,柴油,0号,直喷,国四,-,机械液压助力,螺旋弹簧双叉臂独立悬架,五连杆螺旋弹簧,通风盘式,盘式,-,235/60 R17,235/60 R17,正常/正常,无/无,无/无,无,标配,无,无,标配,无,无,无,无,无,标配,标配,标配/标配,标配,标配,标配,无,标配,无,标配,加装,标配,加装,无/无,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2,4,2
马自达3 2012款 1.6L 手动经典标准型,马自达3,2012款,6.80,11.20,2013-07,6.38万公里,成都,国四,手动,3500元（车价x4%，最低3500元） ,长安马自达,紧凑型车,1.6L 107马力 L4,5档手动变速箱(MT),4门5座三厢车,4515/1745/1465,2640,300,1226,1.6,自然吸气,L4,107,146,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,195/65 R15,195/65 R15,正常/正常,无/无,无/无,无,标配,无,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,加装,无,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
日产骊威 2010款 劲锐版 1.6L 手动标准型,日产骊威,2010款,3.80,10.80,2010-12,10.02万公里,成都,国四,手动,3500元（车价x4%，最低3500元） ,东风日产,小型车,1.6L 105马力 L4,5档手动变速箱(MT),5门5座两厢车,4275/1730/1615,2600,383-15,1115,1.6,自然吸气,L4,105,150,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,带稳定杆扭力梁式后悬架,通风盘式,鼓式,-,185/65 R15,185/65 R15,正常/正常,无/无,无/无,无,标配,无,无,标配,无,无,无,无,无,无,标配,标配/标配,标配,无,无,无,标配,无,无,无,无,加装,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,3,1
雪铁龙爱丽舍 2016款 1.6L 自动时尚型,雪铁龙爱丽舍,2016款,7.28,10.40,2017-01,1.96万公里,成都,国四,自动,3500元（车价x4%，最低3500元） ,东风雪铁龙,紧凑型车,1.6L 117马力 L4,6档手自一体变速箱(AT),4门5座三厢车,4427/1748/1476,2652,485,1203,1.6,自然吸气,L4,117,150,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,185/65 R15,185/65 R15,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,加装,无,加装,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
大众朗逸 2015款 1.6L 手动舒适版,大众朗逸,2015款,8.70,13.60,2016-01,3.1万公里,成都,国五,手动,3500元（车价x4%，最低3500元） ,上汽大众,紧凑型车,1.6L 110马力 L4,5档手动变速箱(MT),4门5座三厢车,4605/1765/1460,2610,478,1210,1.6,自然吸气,L4,110,155,汽油,92号,多点电喷,国五,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,正常/无,无/无,标配,标配,标配,无,标配,标配,标配,无,无,无,无,无,标配/标配,标配,标配,无,标配,标配,无,无,标配,无,标配,无/无,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,1,0
大众高尔夫 2015款 1.4TSI 自动舒适型,大众高尔夫,2015款,10.38,16.80,2014-12,1.79万公里,成都,国五,自动,4152元（车价x4%，最低3500元） ,一汽-大众,紧凑型车,1.4T 131马力 L4,7档双离合变速箱(DCT),5门5座两厢车,4255/1799/1452,2637,380,1280,1.4,涡轮增压,L4,131,225,汽油,95号,直喷,国五,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,正常/无,无/无,标配,标配,标配,无,标配,标配,标配,无,无,无,无,标配,标配/标配,标配,标配,无,标配,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0
纳智捷优6 SUV 2015款 1.8T 时尚升级型,纳智捷优6,SUV,12.00,16.30,2015-02,1.07万公里,成都,国四,自动,4800元（车价x4%，最低3500元） ,东风裕隆,紧凑型SUV,1.8T 180马力 L4,6档手自一体变速箱(AT),5门5座SUV,4625/1825/1620,2720,-,1500,1.8,涡轮增压,L4,180,256,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,215/55 R17,215/55 R17,正常/正常,无/无,无/无,无,标配,标配,无,标配,标配,标配,无,无,无,无,标配,标配/标配,标配,无,无,无,标配,标配,标配,标配,标配,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
现代伊兰特 2007款 1.6L 自动豪华型,现代伊兰特,2007款,2.80,11.90,2008-02,9.6万公里,成都,国三,自动,3000元（车价x4%，最低3000元） ,北京现代,紧凑型车,1.6L 112马力 L4,4档自动变速箱(AT),4门5座三厢车,4525/1725/1425,2610,368,1315,1.6,自然吸气,L4,112,143,汽油,92号,多点电喷,国三,,机械液压助力,麦弗逊式独立悬架,双连杆独立悬架,通风盘式,盘式,-,195/60 R15,195/60 R15,正常/正常,无/无,无/无,无,标配,无,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,标配,无,无,标配,标配,无,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,1
奇瑞E3 2013款 1.5L 手动智尚型,奇瑞E3,2013款,3.50,6.60,2014-12,4.74万公里,成都,国四,手动,3500元（车价x4%，最低3500元） ,奇瑞汽车,小型车,1.5L 109马力 L4,5档手动变速箱(MT),4门5座三厢车,4450/1748/1493,2570,502,1208,1.5,自然吸气,L4,109,140,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,鼓式,-,185/60 R15,185/60 R15,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,标配,标配,无,标配,无,标配,标配,标配,无,无/无,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0
川汽野马野马T70 2015款 改款 1.8T CVT优雅型,川汽野马野马T70,2015款,7.60,11.90,2015-09,2.7万公里,成都,国四,自动,3500元（车价x4%，最低3500元） ,野马汽车,紧凑型SUV,1.8T 160马力 L4,6档无级变速箱(CVT),5门5座SUV,4555/1835/1715,2665,-,1565,1.8,涡轮增压,L4,160,215,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,225/65 R17,225/65 R17,正常/正常,无/无,无/无,标配,标配,标配,无,标配,无,标配,无,无,无,标配,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
大众宝来 2011款 1.6L 手动时尚型,大众宝来,2011款,4.20,11.70,2010-09,9.24万公里,成都,国四,手动,3500元（车价x4%，最低3500元） ,一汽-大众,紧凑型车,1.6L 105马力 L4,5档手动变速箱(MT),4门5座三厢车,4540/1775/1467,2610,450,1265,1.6,自然吸气,L4,105,155,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,195/65 R15,195/65 R15,正常/正常,无/无,无/无,无,标配,无,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,无,无,无,无/无,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,1
克莱斯勒300C 2014款 3.0L 卓越版(进口),克莱斯勒300C,2014款,25.20,43.40,2015-08,2.68万公里,成都,国四,自动,10080元（车价x4%，最低3500元） ,克莱斯勒(进口),中大型车,3.0L 234马力 V6,8档手自一体变速箱(AT),4门5座三厢车,5066/1902/1488,3052,462,-,3.0,自然吸气,V6,234,285,汽油,92号,多点电喷,国四,,电子液压助力,双叉臂式独立悬架,多连杆式悬架,通风盘式,通风盘式,-,245/45 R20,245/45 R20,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,标配,无,无,标配,无,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/标配,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
吉利GX7 2014款 2.0L 自动尊贵型,吉利GX7,2014款,6.02,13.00,2014-11,4.1万公里,成都,国四,自动,3500元（车价x4%，最低3500元） ,吉利汽车,紧凑型SUV,2.0L 141马力 L4,6档手自一体变速箱(AT),5门5座SUV,4541/1833/1700,2661,-,-,2.0,自然吸气,L4,141,178,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,225/65 R17,225/65 R17,正常/正常,正常/无,正常/正常,无,标配,标配,无,标配,无,标配,无,无,无,无,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/无,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0
斯柯达晶锐 2012款 1.4L 自动晶致版,斯柯达晶锐,2012款,5.20,9.90,2013-08,6.5万公里,成都,国四,自动,3500元（车价x4%，最低3500元） ,上汽斯柯达,小型车,1.4L 86马力 L4,6档手自一体变速箱(AT),5门5座两厢车,4003/1642/1500,2465,300-11,1150,1.4,自然吸气,L4,86,132,汽油,92号,多点电喷,国四,,电子液压助力,麦弗逊式独立悬架+横向稳定杆,扭力梁式非独立悬架,通风盘式,鼓式,-,185/60 R14,185/60 R14,正常/正常,无/无,无/无,无,无,标配,无,标配,无,无,无,无,无,无,标配,标配/标配,标配,无,无,无,标配,无,无,无,无,加装,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1
雪佛兰迈锐宝 2013款 2.0L 自动豪华版,雪佛兰迈锐宝,2013款,9.30,19.70,2013-03,6.1万公里,成都,国四,自动,3720元（车价x4%，最低3500元） ,上汽通用雪佛兰,中型车,2.0L 154马力 L4,6档手自一体变速箱(AT),4门5座三厢车,4869/1854/1472,2737,544,1565,2.0,自然吸气,L4,154,190,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,225/55 R17,225/55 R17,正常/正常,正常/无,无/无,无,标配,标配,无,标配,标配,标配,无,无,无,无,无,标配/标配,标配,标配,标配,标配,标配,标配,无,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,6,0
川汽野马野马F12 2014款 1.5L 手动,川汽野马野马F12,2014款,2.60,5.40,2014-10,3.78万公里,成都,国四,手动,3000元（车价x4%，最低3000元） ,野马汽车,小型SUV,1.5L 95马力 L4,5档手动变速箱(MT),5门5座SUV,4163/1720/1630,2515,-,1130,1.5,自然吸气,L4,95,130,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,195/60 R16,195/60 R16,无/无,无/无,无/无,无,标配,无,无,标配,无,无,无,无,无,无,标配,标配/标配,标配,无,无,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
雪佛兰科鲁兹 2015款 1.5L 经典 SL MT,雪佛兰科鲁兹,2015款,5.70,9.80,2015-09,3.14万公里,成都,国四,手动,3500元（车价x4%，最低3500元） ,上汽通用雪佛兰,紧凑型车,1.5L 113马力 L4,5档手动变速箱(MT),4门5座三厢车,4643/1797/1477,2685,461,1320,1.5,自然吸气,L4,113,141,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,鼓式,-,205/65 R15,205/65 R15,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,加装,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
雪佛兰乐风 2009款 1.4 SL MT,雪佛兰乐风,2009款,1.98,8.10,2009-12,7.29万公里,成都,国四,手动,3000元（车价x4%，最低3000元） ,上汽通用雪佛兰,小型车,1.4L 93马力 L4,5档手动变速箱(MT),4门5座三厢车,4345/1690/1507,2480,400,1140,1.4,自然吸气,L4,93,128,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,盘式,鼓式,-,185/60 R14,185/60 R14,正常/正常,正常/无,无/无,无,无,无,无,标配,无,无,无,无,无,无,无,标配/标配,无,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0
五菱之光 2010款 1.0L立业版,五菱之光,2010款,1.20,3.20,2012-01,5.9万公里,成都,国四,手动,3000元（车价x4%，最低3000元） ,上汽通用五菱,微面,1.0L 61马力 L4,5档手动变速箱(MT),客车,3730/1510/1860,2500,-,985,1.0,自然吸气,L4,61,85,汽油,92号,多点电喷,国四,,无助力,麦弗逊式独立悬挂,纵置钢板弹簧,盘式,鼓式,-,155 R13LT,155 R13LT,无/无,无/无,无/无,无,无,无,无,无,无,无,无,无,无,无,无,无/无,无,无,无,无,无,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
日产轩逸 2012款 1.6XL 手动豪华版,日产轩逸,2012款,5.98,13.60,2012-09,3.77万公里,成都,国四,手动,3500元（车价x4%，最低3500元） ,东风日产,紧凑型车,1.6L 126马力 L4,5档手动变速箱(MT),4门5座三厢车,4610/1760/1495,2700,510,1217,1.6,自然吸气,L4,126,154,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,带稳定杆扭力梁式后悬架,通风盘式,盘式,-,195/60 R16,195/60 R16,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,无,标配,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,1
